"spec","cov_id","rule","pair_key","cancer","lppd_spec","lppd_paper1_primary","lppd_baseline_train","delta_vs_paper1","delta_vs_baseline"
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","CESC",-20.0061036337647,-19.8056152109089,-19.9295903343409,-0.200488422855827,-0.0765132994237625
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","CHOL",-9.97041364131283,-10.1318737909829,-10.211906244114,0.161460149670116,0.241492602801216
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","CORE",-57.5882261888483,-56.5277887575917,-57.5117107574028,-1.0604374312566,-0.0765154314454861
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","DLBC",-3.99747413636653,-4.05676250086065,-4.05274682927721,0.059288364494114,0.0552726929106746
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","ESCA",-26.8673179736466,-27.1462958799979,-27.2845855107718,0.278977906351219,0.417267537125198
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","HNSC",-69.4100934833771,-68.8233389064667,-69.3567662845463,-0.586754576910423,-0.0533271988308144
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","KICH",-5.09269153177426,-4.99059619094526,-5.03692611169964,-0.102095340828996,-0.0557654200746125
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","KIRC",-90.1464923600142,-89.7592278766831,-90.1807620676648,-0.38726448333118,0.0342697076505658
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","KIRP",-22.5351188761045,-23.9201917361441,-22.7799554142405,1.38507286003956,0.244836538135971
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","LGG",-40.0097259205671,-40.1011533887645,-40.0316619630612,0.0914274681974092,0.0219360424940547
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","LIHC",-51.4251988607472,-49.2921962247549,-50.7651022329297,-2.13300263599229,-0.660096627817495
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","LUAD",-62.4851074249982,-62.9162412734836,-62.5950763403184,0.431133848485374,0.109968915320131
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","LUSC",-99.1865451896361,-97.7431373717097,-99.1775261271172,-1.44340781792647,-0.00901906251887397
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","MESO",-16.8813586318688,-16.847198298346,-16.9041706579213,-0.0341603335227951,0.0228120260525237
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","OV",-69.1300569452106,-68.4227652949758,-69.1698544820649,-0.707291650234794,0.0397975368543229
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","PAAD",-28.3314375596103,-27.6736885200274,-27.8336244545588,-0.65774903958286,-0.497813105051506
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","PCPG",-0.899440689654348,-0.89979443629964,-0.866458302374165,0.000353746645291642,-0.0329823872801825
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","PRAD",-5.37544441294669,-5.66646864563603,-5.30014259849449,0.291024232689336,-0.0753018144522084
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","SARC",-38.7443351980105,-37.9539525641474,-39.1422194649989,-0.790382633863075,0.39788426698842
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","SKCM",-63.6736053223615,-63.5303963886053,-63.5119768201394,-0.143208933756142,-0.161628502222051
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","STAD",-60.2012841107377,-60.965298729115,-60.1219966387442,0.764014618377303,-0.079287471993446
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","TGCT",-1.59656920133569,-1.96006595541158,-1.58248468640516,0.363496754075894,-0.0140845149305291
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","THCA",-7.86417233075496,-7.81951519019867,-7.88923473624168,-0.044657140556291,0.0250624054867181
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","THYM",-5.29383093944005,-5.32938907123936,-5.09599415663932,0.0355581317993092,-0.197836782800728
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","UCEC",-50.3564796101129,-48.626350061796,-50.2194451424514,-1.73012954831691,-0.137034467661529
"spec_07_cov10_1_rule1_pairA",10.1,1,"A","UCS",-11.7100912719319,-11.7892947433871,-11.8012793633897,0.0792034714551626,0.0911880914577985
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","ACC",-6.67102144457235,-6.51515306172658,-6.67749896492244,-0.155868382845766,0.0064775203500913
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","BLCA",-59.9000077506065,-59.882767407751,-60.1150767947366,-0.0172403428555228,0.215069044130068
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","BRCA",-53.4230080285909,-53.33382943087,-53.5410011606485,-0.0891785977208457,0.11799313205767
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","CESC",-19.8376906824527,-19.8056152109089,-19.9295903343409,-0.0320754715438589,0.0918996518882054
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","CHOL",-10.1461177994791,-10.1318737909829,-10.211906244114,-0.0142440084961919,0.065788444634908
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","CORE",-57.4652544255041,-56.5277887575917,-57.5117107574028,-0.937465667912441,0.0464563318986677
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","DLBC",-4.05862284022961,-4.05676250086065,-4.05274682927721,-0.00186033936896557,-0.00587601095240498
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","ESCA",-26.8768113647305,-27.1462958799979,-27.2845855107718,0.269484515267376,0.407774146041355
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","HNSC",-69.9162969131518,-68.8233389064667,-69.3567662845463,-1.09295800668512,-0.559530628605515
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","KICH",-5.03550302472079,-4.99059619094526,-5.03692611169964,-0.0449068337755278,0.00142308697885607
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","KIRC",-90.0565814406176,-89.7592278766831,-90.1807620676648,-0.29735356393455,0.124180627047195
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","KIRP",-22.8253139001107,-23.9201917361441,-22.7799554142405,1.09487783603337,-0.0453584858702172
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","LGG",-40.0253351300398,-40.1011533887645,-40.0316619630612,0.075818258724702,0.00632683302134751
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","LIHC",-50.340491630452,-49.2921962247549,-50.7651022329297,-1.04829540569711,0.424610602477685
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","LUAD",-62.6200203812947,-62.9162412734836,-62.5950763403184,0.296220892188856,-0.0249440409763864
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","LUSC",-99.2038059560956,-97.7431373717097,-99.1775261271172,-1.4606685843859,-0.0262798289783035
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","MESO",-16.8257646106736,-16.847198298346,-16.9041706579213,0.0214336876723635,0.0784060472476824
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","OV",-68.874378713122,-68.4227652949758,-69.1698544820649,-0.451613418146195,0.295475768942921
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","PAAD",-28.1701447256055,-27.6736885200274,-27.8336244545588,-0.496456205578024,-0.33652027104667
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","PCPG",-0.903124003997884,-0.89979443629964,-0.866458302374165,-0.00332956769824477,-0.036665701623719
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","PRAD",-5.47870374154421,-5.66646864563603,-5.30014259849449,0.187764904091822,-0.178561143049722
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","SARC",-38.7946401244357,-37.9539525641474,-39.1422194649989,-0.840687560288323,0.347579340563172
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","SKCM",-63.6104280945523,-63.5303963886053,-63.5119768201394,-0.0800317059469862,-0.0984512744128949
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","STAD",-60.4015123567748,-60.965298729115,-60.1219966387442,0.56378637234014,-0.279515718030609
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","TGCT",-1.56658024114377,-1.96006595541158,-1.58248468640516,0.39348571426781,0.015904445261387
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","THCA",-7.85952725950705,-7.81951519019867,-7.88923473624168,-0.040012069308383,0.0297074767346261
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","THYM",-5.13742804755043,-5.32938907123936,-5.09599415663932,0.191961023688928,-0.0414338909111089
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","UCEC",-50.0981558075431,-48.626350061796,-50.2194451424514,-1.4718057457471,0.121289334908283
"spec_08_cov10_1_rule1_pairB",10.1,1,"B","UCS",-11.7554724797533,-11.7892947433871,-11.8012793633897,0.0338222636337928,0.0458068836364287
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","ACC",-6.67881116913427,-6.51515306172658,-6.67749896492244,-0.163658107407684,-0.00131220421182743
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","BLCA",-60.2007605684484,-59.882767407751,-60.1150767947366,-0.317993160697419,-0.0856837737118283
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","BRCA",-53.4774564456409,-53.33382943087,-53.5410011606485,-0.1436270147709,0.063544715007616
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","CESC",-20.0089757896583,-19.8056152109089,-19.9295903343409,-0.20336057874939,-0.0793854553173254
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","CHOL",-10.0243289674004,-10.1318737909829,-10.211906244114,0.107544823582534,0.187577276713634
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","CORE",-57.5290564332955,-56.5277887575917,-57.5117107574028,-1.00126767570384,-0.0173456758927273
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","DLBC",-4.0076123629937,-4.05676250086065,-4.05274682927721,0.0491501378669463,0.0451344662835069
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","ESCA",-26.9381102226482,-27.1462958799979,-27.2845855107718,0.208185657349659,0.346475288123639
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","HNSC",-69.3540266971964,-68.8233389064667,-69.3567662845463,-0.530687790729729,0.002739587349879
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","KICH",-5.06374983987237,-4.99059619094526,-5.03692611169964,-0.0731536489271081,-0.0268237281727242
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","KIRC",-90.100088402955,-89.7592278766831,-90.1807620676648,-0.340860526271953,0.0806736647097921
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","KIRP",-22.5184386671201,-23.9201917361441,-22.7799554142405,1.40175306902395,0.261516747120368
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","LGG",-39.928228525043,-40.1011533887645,-40.0316619630612,0.172924863721498,0.103433438018143
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","LIHC",-51.3418821944712,-49.2921962247549,-50.7651022329297,-2.04968596971635,-0.576779961541554
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","LUAD",-62.5575212101272,-62.9162412734836,-62.5950763403184,0.358720063356401,0.0375551301911585
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","LUSC",-99.1995980360903,-97.7431373717097,-99.1775261271172,-1.45646066438067,-0.022071908973075
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","MESO",-16.8693081853762,-16.847198298346,-16.9041706579213,-0.0221098870302612,0.0348624725450577
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","OV",-69.0457779688521,-68.4227652949758,-69.1698544820649,-0.623012673876289,0.124076513212827
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","PAAD",-28.3495925610784,-27.6736885200274,-27.8336244545588,-0.67590404105098,-0.515968106519626
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","PCPG",-0.892165590274342,-0.89979443629964,-0.866458302374165,0.00762884602529768,-0.0257072879001765
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","PRAD",-5.37472913267674,-5.66646864563603,-5.30014259849449,0.291739512959286,-0.0745865341822585
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","SARC",-39.3172899330567,-37.9539525641474,-39.1422194649989,-1.36333736890928,-0.17507046805779
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","SKCM",-63.5954452834661,-63.5303963886053,-63.5119768201394,-0.0650488948607091,-0.0834684633266178
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","STAD",-60.2886463300328,-60.965298729115,-60.1219966387442,0.676652399082165,-0.166649691288583
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","TGCT",-1.53273780666252,-1.96006595541158,-1.58248468640516,0.427328148749062,0.049746879742639
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","THCA",-7.85374749237543,-7.81951519019867,-7.88923473624168,-0.0342323021767559,0.0354872438662532
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","THYM",-5.25035954595671,-5.32938907123936,-5.09599415663932,0.0790295252826478,-0.154365389317389
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","UCEC",-50.3390052464062,-48.626350061796,-50.2194451424514,-1.71265518461018,-0.119560103954804
"spec_09_cov10_1_rule2_pairA",10.1,2,"A","UCS",-11.616736734196,-11.7892947433871,-11.8012793633897,0.172558009191098,0.184542629193734
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","ACC",-6.62757448663117,-6.51515306172658,-6.67749896492244,-0.112421424904593,0.0499244782912642
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","BLCA",-60.1827051855625,-59.882767407751,-60.1150767947366,-0.299937777811529,-0.0676283908259379
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","BRCA",-53.5887679255935,-53.33382943087,-53.5410011606485,-0.254938494723469,-0.0477667649449529
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","CESC",-19.973123738028,-19.8056152109089,-19.9295903343409,-0.167508527119129,-0.0435334036870643
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","CHOL",-10.3385408965026,-10.1318737909829,-10.211906244114,-0.206667105519641,-0.126634652388541
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","CORE",-57.6252689109486,-56.5277887575917,-57.5117107574028,-1.09748015335692,-0.11355815354581
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","DLBC",-3.96678216630348,-4.05676250086065,-4.05274682927721,0.0899803345571693,0.0859646629737298
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","ESCA",-27.3407084002246,-27.1462958799979,-27.2845855107718,-0.194412520226788,-0.0561228894528085
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","HNSC",-69.3636952010347,-68.8233389064667,-69.3567662845463,-0.540356294567971,-0.0069289164883628
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","KICH",-5.01538055453073,-4.99059619094526,-5.03692611169964,-0.0247843635854688,0.0215455571689152
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","KIRC",-90.1277617941888,-89.7592278766831,-90.1807620676648,-0.368533917505786,0.0530002734759591
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","KIRP",-22.8121192635485,-23.9201917361441,-22.7799554142405,1.10807247259552,-0.0321638493080663
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","LGG",-40.0320867931066,-40.1011533887645,-40.0316619630612,0.0690665956579295,-0.00042483004542504
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","LIHC",-51.224687432191,-49.2921962247549,-50.7651022329297,-1.93249120743615,-0.459585199261355
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","LUAD",-62.6358214058174,-62.9162412734836,-62.5950763403184,0.280419867666239,-0.0407450654990029
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","LUSC",-99.3594085849553,-97.7431373717097,-99.1775261271172,-1.61627121324561,-0.181882457838014
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","MESO",-16.9049486282567,-16.847198298346,-16.9041706579213,-0.0577503299107143,-0.000777970335395395
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","OV",-68.7842790611329,-68.4227652949758,-69.1698544820649,-0.361513766157131,0.385575420931985
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","PAAD",-27.9367882209233,-27.6736885200274,-27.8336244545588,-0.263099700895861,-0.103163766364506
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","PCPG",-0.954888439791479,-0.89979443629964,-0.866458302374165,-0.0550940034918396,-0.0884301374173138
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","PRAD",-5.31110449475101,-5.66646864563603,-5.30014259849449,0.355364150885017,-0.0109618962565277
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","SARC",-39.1012717959942,-37.9539525641474,-39.1422194649989,-1.14731923184684,0.0409476690046517
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","SKCM",-63.4769587151098,-63.5303963886053,-63.5119768201394,0.0534376734955018,0.035018105029593
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","STAD",-60.4412468179026,-60.965298729115,-60.1219966387442,0.524051911212382,-0.319250179158367
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","TGCT",-1.60791968389001,-1.96006595541158,-1.58248468640516,0.352146271521574,-0.0254349974848487
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","THCA",-7.87472711903459,-7.81951519019867,-7.88923473624168,-0.0552119288359192,0.0145076172070899
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","THYM",-5.43014587710789,-5.32938907123936,-5.09599415663932,-0.100756805868526,-0.334151720468563
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","UCEC",-50.0700245595355,-48.626350061796,-50.2194451424514,-1.44367449773952,0.149420582915859
"spec_10_cov10_1_rule2_pairB",10.1,2,"B","UCS",-11.8014923545087,-11.7892947433871,-11.8012793633897,-0.012197611121616,-0.000212991118980099
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","ACC",-6.67966081147376,-6.51515306172658,-6.67749896492244,-0.164507749747174,-0.00216184655131713
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","BLCA",-59.9492171771115,-59.882767407751,-60.1150767947366,-0.0664497693605384,0.165859617625053
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","BRCA",-53.5166603861236,-53.33382943087,-53.5410011606485,-0.182830955253543,0.0243407745249726
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","CESC",-19.8043923153033,-19.8056152109089,-19.9295903343409,0.00122289560554023,0.125198019037605
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","CHOL",-10.1137433597951,-10.1318737909829,-10.211906244114,0.0181304311878598,0.0981628843189597
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","CORE",-57.6119121222282,-56.5277887575917,-57.5117107574028,-1.0841233646365,-0.100201364825388
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","DLBC",-4.13764200468456,-4.05676250086065,-4.05274682927721,-0.0808795038239136,-0.084895175407353
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","ESCA",-26.9288804302079,-27.1462958799979,-27.2845855107718,0.217415449789982,0.355705080563961
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","HNSC",-68.7742200950756,-68.8233389064667,-69.3567662845463,0.0491188113911107,0.582546189470719
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","KICH",-5.07527867319673,-4.99059619094526,-5.03692611169964,-0.0846824822514733,-0.0383525614970894
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","KIRC",-90.0735412357217,-89.7592278766831,-90.1807620676648,-0.314313359038678,0.107220831943067
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","KIRP",-22.6397771469881,-23.9201917361441,-22.7799554142405,1.28041458915597,0.140178267252381
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","LGG",-40.06078495434,-40.1011533887645,-40.0316619630612,0.040368434424515,-0.0291229912788395
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","LIHC",-51.4675172982532,-49.2921962247549,-50.7651022329297,-2.17532107349834,-0.702415065323542
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","LUAD",-62.5363337453681,-62.9162412734836,-62.5950763403184,0.379907528115524,0.0587425949502816
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","LUSC",-98.947214967239,-97.7431373717097,-99.1775261271172,-1.20407759552938,0.230311159878212
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","MESO",-16.8935661933596,-16.847198298346,-16.9041706579213,-0.0463678950136703,0.0106044645616485
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","OV",-69.0901973526862,-68.4227652949758,-69.1698544820649,-0.667432057710457,0.0796571293786599
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","PAAD",-28.2071867420136,-27.6736885200274,-27.8336244545588,-0.533498221986161,-0.373562287454806
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","PCPG",-0.905580152696412,-0.89979443629964,-0.866458302374165,-0.00578571639677206,-0.0391218503222462
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","PRAD",-5.64888587310805,-5.66646864563603,-5.30014259849449,0.0175827725279829,-0.348743274613562
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","SARC",-39.0585639788441,-37.9539525641474,-39.1422194649989,-1.10461141469672,0.0836554861547754
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","SKCM",-63.5974069208195,-63.5303963886053,-63.5119768201394,-0.0670105322141197,-0.0854301006800284
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","STAD",-60.1831027689784,-60.965298729115,-60.1219966387442,0.782195960136612,-0.0611061302341369
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","TGCT",-1.54856042090294,-1.96006595541158,-1.58248468640516,0.41150553450864,0.0339242655022176
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","THCA",-7.78716591471127,-7.81951519019867,-7.88923473624168,0.0323492754873973,0.102068821530406
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","THYM",-5.19607230182045,-5.32938907123936,-5.09599415663932,0.133316769418912,-0.100078145181125
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","UCEC",-50.2687956327669,-48.626350061796,-50.2194451424514,-1.64244557097094,-0.049350490315561
"spec_11_cov10_1_rule3_pairA",10.1,3,"A","UCS",-11.7392609209201,-11.7892947433871,-11.8012793633897,0.050033822467034,0.0620184424696699
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","ACC",-6.59981678143645,-6.51515306172658,-6.67749896492244,-0.084663719709873,0.077682183485984
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","BLCA",-59.9088299904348,-59.882767407751,-60.1150767947366,-0.0260625826837781,0.206246804301813
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","BRCA",-53.5866472572669,-53.33382943087,-53.5410011606485,-0.252817826396857,-0.0456460966183414
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","CESC",-19.8085199333212,-19.8056152109089,-19.9295903343409,-0.00290472241231754,0.121070401019747
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","CHOL",-10.5793727376394,-10.1318737909829,-10.211906244114,-0.447498946656438,-0.367466493525338
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","CORE",-57.4745843368233,-56.5277887575917,-57.5117107574028,-0.946795579231662,0.0371264205794475
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","DLBC",-4.04653909601554,-4.05676250086065,-4.05274682927721,0.0102234048451111,0.00620773326167168
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","ESCA",-26.9427368586331,-27.1462958799979,-27.2845855107718,0.203559021364775,0.341848652138754
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","HNSC",-69.2322343527128,-68.8233389064667,-69.3567662845463,-0.408895446246106,0.124531931833502
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","KICH",-4.98454281907211,-4.99059619094526,-5.03692611169964,0.00605337187314614,0.0523832926275301
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","KIRC",-90.0816405052934,-89.7592278766831,-90.1807620676648,-0.322412628610337,0.0991215623714083
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","KIRP",-22.8381494411477,-23.9201917361441,-22.7799554142405,1.0820422949964,-0.0581940269071879
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","LGG",-39.9414823869722,-40.1011533887645,-40.0316619630612,0.159671001792333,0.0901795760889783
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","LIHC",-49.9377146160936,-49.2921962247549,-50.7651022329297,-0.645518391338697,0.827387616836099
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","LUAD",-62.5841522247783,-62.9162412734836,-62.5950763403184,0.332089048705292,0.0109241155400497
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","LUSC",-99.1051409282342,-97.7431373717097,-99.1775261271172,-1.3620035565246,0.0723851988829978
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","MESO",-16.9311182410719,-16.847198298346,-16.9041706579213,-0.0839199427259771,-0.0269475831506583
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","OV",-68.9217831922718,-68.4227652949758,-69.1698544820649,-0.499017897296056,0.24807128979306
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","PAAD",-28.2103600708688,-27.6736885200274,-27.8336244545588,-0.53667155084139,-0.376735616310036
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","PCPG",-0.926915121349823,-0.89979443629964,-0.866458302374165,-0.0271206850501831,-0.0604568189756572
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","PRAD",-5.55526243045496,-5.66646864563603,-5.30014259849449,0.111206215181068,-0.255119831960477
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","SARC",-38.8661934109992,-37.9539525641474,-39.1422194649989,-0.912240846851795,0.276026053999701
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","SKCM",-63.6577406109804,-63.5303963886053,-63.5119768201394,-0.127344222375022,-0.145763790840931
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","STAD",-60.3436621405057,-60.965298729115,-60.1219966387442,0.621636588609306,-0.221665501761443
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","TGCT",-1.5978334776448,-1.96006595541158,-1.58248468640516,0.362232477766788,-0.0153487912396353
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","THCA",-7.87340670363212,-7.81951519019867,-7.88923473624168,-0.0538915134334443,0.0158280326095648
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","THYM",-5.4322345561191,-5.32938907123936,-5.09599415663932,-0.102845484879742,-0.336240399479779
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","UCEC",-50.0520761387801,-48.626350061796,-50.2194451424514,-1.42572607698412,0.167369003671261
"spec_12_cov10_1_rule3_pairB",10.1,3,"B","UCS",-11.7845810951415,-11.7892947433871,-11.8012793633897,0.00471364824556098,0.0166982682481969
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","ACC",-6.7387193679229,-6.51515306172658,-6.67749896492244,-0.223566306196314,-0.0612204030004575
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","BLCA",-60.1766322235332,-59.882767407751,-60.1150767947366,-0.293864815782207,-0.0615554287966162
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","BRCA",-53.6377793639105,-53.33382943087,-53.5410011606485,-0.303949933040421,-0.0967782032619056
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","CESC",-19.9517727307886,-19.8056152109089,-19.9295903343409,-0.146157519879743,-0.0221823964476791
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","CHOL",-10.1030491916727,-10.1318737909829,-10.211906244114,0.0288245993102105,0.10885705244131
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","CORE",-57.5070377100969,-56.5277887575917,-57.5117107574028,-0.979248952505245,0.00467304730586449
"spec_13_cov1_1_rule1_pairA",1.1,1,"A","DLBC",-4.28940626571651,-4.05676250086065,-4.05274682927721,-0.232643764855861,-0.2366594364393
